"state","county","kfr_pooled_pooled_p25","kfr_pooled_pooled_p75"
31,103,0.57166612,0.65832895
31,105,0.50332463,0.67938912
31,107,0.57547897,0.66469574
31,109,0.43736401,0.6068927
31,111,0.46992895,0.6078788
31,113,0.53596389,0.5213815
31,115,0.62938207,0.70625126
31,117,0.55607462,0.59901124
31,119,0.48010346,0.64908689
31,121,0.53781492,0.65581656
31,123,0.52514917,0.59687471
31,125,0.56025529,0.66572285
31,127,0.56801564,0.65468776
31,129,0.57201642,0.69423294
31,131,0.49372873,0.63299453
31,133,0.52173007,0.66452408
31,135,0.54465979,0.69668603
31,137,0.53028482,0.6616472
31,139,0.54705042,0.67609018
31,141,0.52225798,0.66066146
31,143,0.57330787,0.67888415
31,145,0.50230974,0.63171309
31,147,0.50854111,0.63522899
31,149,0.62085563,0.70504463
31,151,0.51287299,0.66573668
31,153,0.45836222,0.60669518
31,155,0.51148641,0.62895292
31,157,0.46054929,0.63061357
31,159,0.53440148,0.6586867
31,161,0.52834052,0.63492906
31,163,0.58608329,0.68904012
31,165,0.56855011,0.71495759
31,167,0.53578198,0.6140582
31,169,0.54203069,0.72698271
31,171,0.54934043,0.82331502
31,173,0.43635461,0.66554934
31,175,0.52595431,0.69204068
31,177,0.53524905,0.64559507
31,179,0.56790107,0.65969086
31,181,0.55584645,0.69930387
31,183,0.49598405,0.69352579
31,185,0.50144583,0.673199
32,0,0.448105835882353,0.560939245882353
32,1,0.42018765,0.55825257
32,3,0.38764879,0.52366829
32,5,0.45699286,0.57001108
32,7,0.46296695,0.59345448
32,9,0.53338832,0.59746206
32,11,0.49829665,0.58257985
32,13,0.44370872,0.59525061
32,15,0.45997825,0.59605861
32,17,0.58202344,0.56623954
32,19,0.40597832,0.54786044
32,21,0.39072224,0.49230632
32,23,0.40365711,0.49414894
32,27,0.48953095,0.58894378
32,29,0.41786337,0.51694632
32,31,0.40533885,0.55637866
32,33,0.45431715,0.58949828
32,510,0.40519959,0.56690735
33,0,0.425978581,0.59095701
33,1,0.41712138,0.58544648
33,3,0.43617082,0.58814281
33,5,0.42192355,0.58456111
33,7,0.42104524,0.61632937
33,9,0.43646413,0.58867115
33,11,0.44100729,0.59984607
33,13,0.4269177,0.58911014
33,15,0.45314148,0.59857732
33,17,0.42193756,-0.1569524
33,19,0.38405666,0.56749278
34,0,0.438227655238095,0.603354323333333
34,1,0.37154225,0.57027215
34,3,0.51954651,0.64835024
34,5,0.42232805,0.59136081
34,7,0.39249986,0.59126079
34,9,0.42920408,0.59260523
34,11,0.37017271,0.55506766
34,13,0.38604265,0.584885
34,15,0.43419391,0.59730893
34,17,0.44457117,0.59508348
34,19,0.49344167,0.62458706
34,21,0.38598496,0.58866328
34,23,0.48370594,0.62478983
34,25,0.45198557,0.619959
34,27,0.50783235,0.64473712
34,29,0.45339474,0.59651554
34,31,0.42517933,0.60955095
34,33,0.4136906,0.58875972
34,35,0.46128559,0.62159157
34,37,0.47039765,0.61719441
34,39,0.43154848,0.60860032
34,41,0.45423269,0.5992977
35,0,0.415189081515151,0.572526414848485
35,1,0.38822624,0.55310112
35,3,0.42944002,0.58981639
35,5,0.40493625,0.58753806
35,6,0.36925915,0.54900569
35,7,0.41021422,0.55898285
35,9,0.41176733,0.59822726
35,11,0.52388632,0.65738904
35,13,0.40438551,0.54854459
35,15,0.46551222,0.61528724
35,17,0.40673649,0.53837365
35,19,0.39496046,0.54839784
35,21,0.55248564,0.68804508
35,23,0.42131788,0.5511871
35,25,0.46431991,0.62074095
35,27,0.42896676,0.60296208
35,28,0.47209215,0.5852775
35,29,0.38643911,0.59986907
35,31,0.35415223,0.5120272
35,33,0.42674047,0.55294776
35,35,0.39953059,0.56802166
35,37,0.40044215,0.55911136
35,39,0.37294319,0.5641039
35,41,0.41701218,0.58123386
35,43,0.38753462,0.5390566
35,45,0.40520856,0.57743716
35,47,0.38532931,0.5505743
35,49,0.40140796,0.54063988
35,51,0.39924881,0.54766035
35,53,0.37011841,0.55961454
35,55,0.41188437,0.55282742
35,57,0.40396622,0.52434772
35,59,0.44943729,0.62099719
35,61,0.38133767,0.55002528
36,0,0.432977418387097,0.597791815322581
36,1,0.43856844,0.62046933
36,3,0.41969791,0.59463161
36,5,0.39008352,0.51492077
36,7,0.419043,0.59373677
36,9,0.42765266,0.61154449
36,11,0.41648966,0.60048026
36,13,0.41525927,0.59910446
36,15,0.39711976,0.59576255
36,17,0.42017388,0.5909422
36,19,0.42429817,0.59824306
36,21,0.41953701,0.6017549
36,23,0.42261177,0.59825778
36,25,0.44276512,0.61267447
36,27,0.4335331,0.59743953
36,29,0.427953,0.60719943
36,31,0.45285612,0.57563919
36,33,0.41613317,0.60439408
36,35,0.40815249,0.59190798
36,37,0.43237388,0.60419238
36,39,0.44552451,0.59125084
36,41,0.48070019,0.64253026
36,43,0.43290496,0.60844064
36,45,4.8838357,0.59907985
36,47,0.42299739,0.55272043
36,49,0.47115555,0.62466145
36,51,0.43731928,0.59329855
36,53,0.43219489,0.59769005
36,55,0.39269343,0.5856905
36,57,0.42543876,0.60408014
36,59,0.49325207,0.65162271
36,61,0.41869253,0.55338937
36,63,0.40703964,0.58277339
36,65,0.42728147,0.60774565
36,67,0.40242127,0.59477013
36,69,0.43202263,0.59633279
36,71,0.42588851,0.59068191
36,73,0.42188925,0.57215142
36,75,0.40844077,0.58376247
36,77,0.44290841,0.60148937
36,79,0.52018428,0.64199626
36,81,0.47502467,0.59761381
36,83,0.42925596,0.61070198
36,85,0.48137245,0.63549775
36,87,0.46492949,0.62751502
36,89,0.42871219,0.60179037
36,91,0.4534871,0.61132824
36,93,0.41907173,0.61499858
36,95,0.44301888,0.59306711
36,97,0.42161083,0.55469829
36,99,0.4378483,0.59616244
36,101,0.43117839,0.59815919
36,103,0.46316791,0.61933756
36,105,0.41629636,0.57582146
36,107,0.40871447,0.58825767
36,109,0.42550436,0.58261776
36,111,0.43074304,0.5865289
36,113,0.4287267,0.59834981
36,115,0.43055415,0.58699799
36,117,0.41618052,0.57603055
36,119,0.45155954,0.62147045
36,121,0.46320558,0.6117065
36,123,0.44382372,0.5849877
37,0,0.3667934891,0.5550686517
37,1,0.35772339,0.56986803
37,3,0.37784049,0.54154676
37,5,0.39518493,0.59017789
37,7,0.34016269,0.58102542
37,9,0.38441145,0.5452612
37,11,0.39553407,0.59066278
37,13,0.36311382,0.56078947
37,15,0.35930842,0.59786803
37,17,0.3468028,0.54988134
37,19,0.35376886,0.51017684
37,21,0.3780528,0.54807109
37,23,0.359137,0.54106629
37,25,0.36076748,0.54691219
37,27,0.33842838,0.55067271
37,29,0.39407995,0.56927085
37,31,0.38538218,0.55431592
37,33,0.36721775,0.5367682
37,35,0.3590284,0.55645341
37,37,0.37106329,0.55330437
37,39,0.38522056,0.53777379
37,41,0.36335751,0.59485114
37,43,0.39850661,0.58284956
37,45,0.33788979,0.55031842
37,47,0.35793445,0.52665347
37,49,0.36391279,0.55014783
37,51,0.348643,0.52261722
37,53,0.4049539,0.54573512
37,55,0.42417055,0.53388894
37,57,0.3534815,0.54947698
37,59,0.3827354,0.57663506
37,61,0.38598624,0.57628423
37,63,0.33454528,0.53617519
37,65,0.32664955,0.50989217
37,67,0.34521091,0.54743075
37,69,0.36211279,0.53450674
37,71,0.34222776,0.53880411
37,73,0.39708433,0.5333668
37,75,0.37664011,0.51791108
37,77,0.34870607,0.53865916
37,79,0.34448469,0.57987785
37,81,0.34704563,0.54953843
37,83,0.34762263,0.55836791
37,85,0.35963923,0.54652923
37,87,0.39143288,0.56996262
37,89,0.39935151,0.55311638
37,91,0.33800054,0.54830855
37,93,0.31604886,0.49829176
37,95,0.38218826,0.6177935
37,97,0.35314107,0.54804736
37,99,0.3944768,0.57389456
37,101,0.3823956,0.55683142
37,103,0.38130593,0.57813179
37,105,0.3518683,0.56031734
37,107,0.3410942,0.55514592
37,109,0.35843003,0.55701435
37,111,0.36498478,0.54891616
37,113,0.41127616,0.56443244
37,115,0.38602084,0.55302006
37,117,0.35411215,0.56762803
37,119,0.35238239,0.55078876
37,121,0.4028275,0.59951198
37,123,0.35185879,0.5610919
37,125,0.37288934,0.56634086
37,127,0.35913834,0.56026292
37,129,0.35739514,0.54306245
37,131,0.35076511,0.56075722
37,133,0.37728947,0.54390502
37,135,0.38099831,0.56065065
37,137,0.36943883,0.5671221
37,139,0.3657693,0.55584586
37,141,0.35985082,0.5152567
37,143,0.38317636,0.58342481
37,145,0.35436106,0.5529893
37,147,0.34700641,0.5598132
37,149,0.39557654,0.53925967
37,151,0.36547449,0.55501205
37,153,0.3423534,0.55678785
37,155,0.32095239,0.50606143
37,157,0.34036407,0.53761578
37,159,0.34288377,0.54958475
37,161,0.35316601,0.53199065
37,163,0.35913044,0.56848091
37,165,0.31078675,0.50586098
37,167,0.38184449,0.58792007
37,169,0.38126951,0.55525398
37,171,0.37988111,0.57481736
37,173,0.41320318,0.55911505
37,175,0.37550288,0.54400975
37,177,0.38698328,0.55929184
37,179,0.38647729,0.56129277
37,181,0.32367244,0.55679482
37,183,0.38944823,0.57582223
37,185,0.3630234,0.54832131
37,187,0.36206496,0.53514165
37,189,0.41392443,0.58206028
37,191,0.36100566,0.55566442
37,193,0.38364351,0.57421541
37,195,0.34435967,0.56943166
37,197,0.37785372,0.57758176
37,199,0.40745878,0.5754168
38,0,0.570986868301887,0.691138273584906
38,1,0.60065281,0.73633456
38,3,0.54493958,0.67202747
38,5,0.40901139,0.63479525
38,7,0.6664331,0.75271195
38,9,0.60787606,0.70292062
38,11,0.67527407,0.69998604
38,13,0.60976744,0.79809958
38,15,0.52847904,0.66730136
38,17,0.50574797,0.64647704
38,19,0.60872591,0.70360321
38,21,0.55667686,0.71285498
38,23,0.59494144,0.74338102
38,25,0.65396267,0.72042751
38,27,0.54212493,0.6933111
38,29,0.59721714,0.70607144
38,31,0.5554049,0.74494153
38,33,0.66217667,0.76029056
38,35,0.49149635,0.63944447
38,37,0.66699821,0.70874262
38,39,0.57689691,0.64688766
38,41,0.6242677,0.66297048
38,43,0.60461605,0.74125987
38,45,0.63800502,0.71626878
38,47,0.62273419,0.60072982
38,49,0.58257997,0.70538878
38,51,0.60909241,0.68749678
38,53,0.60262334,0.72256124
38,55,0.56205195,0.70596796
38,57,0.58996195,0.69876391
38,59,0.54831564,0.68609667
38,61,0.61619556,0.71895331
38,63,0.59424508,0.67184395
38,65,0.63653177,0.72224313
38,67,0.54726171,0.65498644
38,69,0.55975586,0.7406947
38,71,0.47914943,0.66616261
38,73,0.57022041,0.69163162
38,75,0.59162003,0.71843296
38,77,0.5371114,0.68957442
38,79,0.40783581,0.57575822
38,81,0.55937701,0.69733548
38,83,0.55257165,0.74864727
38,85,0.29265299,0.48307261
38,87,0.634036,0.6308071
38,89,0.61402977,0.7186349
38,91,0.59993035,0.70156032
38,93,0.51168531,0.67710978
38,95,0.59718144,0.65543938
38,97,0.54037279,0.70012569
38,99,0.52311653,0.6753546
38,101,0.51160455,0.67247266
38,103,0.56083184,0.69078547
38,105,0.58593506,0.71058762
39,0,0.408294541704545,0.591546489318182
39,1,0.39219898,0.58997709
39,3,0.38553444,0.58921462
39,5,0.41905248,0.59994507
39,7,0.39432999,0.5663324
39,9,0.37717372,0.56071442
39,11,0.46121737,0.63512832
39,13,0.45004305,0.63758785
39,15,0.39379054,0.55304551
39,17,0.38046479,0.58033234
39,19,0.44049466,0.59874713
39,21,0.4016898,0.56697148
39,23,0.35597235,0.56336534
39,25,0.39157823,0.57430875
39,27,0.38194147,0.56788415
39,29,0.41015649,0.60315722
39,31,0.40520233,0.58255333
39,33,0.39984983,0.59786189
39,35,0.37082997,0.57852125
39,37,0.44691762,0.62157601
39,39,0.42485106,0.59301895
39,41,0.4179261,0.59643257
39,43,0.39445868,0.58328897
39,45,0.40479314,0.59288615
39,47,0.36114526,0.57215822
39,49,0.35954931,0.56748104
39,51,0.44855109,0.60829097
39,53,0.38476962,0.58290809
39,55,0.46179065,0.61164039
39,57,0.39098755,0.57402569
39,59,0.41017362,0.60597891
39,61,0.35728714,0.58752114
39,63,0.41571629,0.59775072
39,65,0.41803193,0.5859322
39,67,0.45762932,0.62359494
39,69,0.43026096,0.63103265
39,71,0.38546002,0.55886167
39,73,0.3772597,0.5647676
39,75,0.49072292,0.60359722
39,77,0.41689321,0.58415794
39,79,0.38034827,0.55438393
39,81,0.39747748,0.60284865
39,83,0.42708007,4.7918846
39,85,0.4290207,0.59719098
39,87,0.38641745,0.55930537
39,89,0.39122725,0.56714845
39,91,0.40209234,0.57873899
39,93,0.37649828,0.56246555
39,95,0.36965272,0.56531256
39,97,0.39949957,0.5608623
39,99,0.39553118,0.60329616
39,101,0.37055796,0.59424293
39,103,0.44577429,0.59086579
39,105,0.40929213,0.55743831
39,107,0.50767016,0.67838043
39,109,0.40883115,0.60155153
39,111,0.46696314,0.63952988
39,113,0.35244924,0.5575583
39,115,0.41496205,0.61636853
39,117,0.4112598,0.58734405
39,119,0.38859117,0.60031819
39,121,0.4678086,0.63963485
39,123,0.44229507,0.61025625
39,125,0.44101414,0.60222709
39,127,0.39326105,0.58293277
39,129,0.37660342,0.57833749
39,131,0.35646042,0.56111807
39,133,0.42117682,0.57527405
39,135,0.41515416,0.55823743
39,137,0.49139604,0.66465271
39,139,0.38115731,0.57727051
39,141,0.35819083,0.56646663
39,143,0.40432855,0.59985757
39,145,0.3736333,0.57624793
39,147,0.42119062,0.62100124
39,149,0.41735759,0.61310309
39,151,0.38796362,0.59575599
39,153,0.37792158,0.58231032
39,155,0.38957953,0.57802886
39,157,0.43418533,0.6342485
39,159,0.4285728,0.58490717
39,161,0.41937512,0.62480968
39,163,0.37919411,0.55549073
39,165,0.41896614,0.59306318
39,167,0.41751724,0.59952879
39,169,0.42640829,0.59490776
39,171,0.41591343,0.60882163
39,173,0.43317854,0.60299832
39,175,0.44222394,0.61521202
40,0,0.442307777532468,0.612183505844156
40,1,0.37219724,0.53354657
40,3,0.54114109,0.69370967
40,5,0.42263991,0.57825243
40,7,0.5149886,0.63886768
40,9,0.47868913,0.66665703
40,11,0.45460588,0.67176884
40,13,0.41218403,0.60471952
40,15,0.4012939,0.61589634
40,17,0.45771703,0.59951049
40,19,0.40885973,0.60663444
40,21,0.39319366,0.57438242
40,23,0.39524904,0.5418455
40,25,0.55483091,0.58123493
40,27,0.4452267,0.5858826
40,29,0.46106499,0.60097396
40,31,0.40641379,0.56621689
40,33,0.42786252,0.56962943
40,35,0.42418855,0.58166409
40,37,0.40695789,0.58971882
40,39,0.4671948,0.64256227
40,41,0.40095812,0.58734149
40,43,0.55368984,0.64591849
40,45,0.55168778,0.6436547
40,47,0.42931393,0.63380826
40,49,0.43666449,0.61618334
40,51,0.44469231,0.60656589
40,53,0.55995536,0.68470228
40,55,0.4684273,0.60308564
40,57,0.44340447,0.69653517
40,59,0.55345017,0.61088687
40,61,0.43947428,0.58048069
40,63,0.41900942,0.66785735
40,65,0.412159,0.5960573
40,67,0.45618045,0.65585387
40,69,0.45212707,0.64762932
40,71,0.41981897,0.60268295
40,73,0.50138658,0.67707682
40,75,0.41350058,0.67116922
40,77,0.4436385,0.62122238
40,79,0.42284662,0.60299599
40,81,0.41846341,0.61733317
40,83,0.43208331,0.59257865
40,85,0.43161821,0.61873192
40,87,0.4474071,0.60795933
40,89,0.39818236,0.56217968
40,91,0.40368307,0.62451756
40,93,0.54057884,0.64848047
40,95,0.44199634,0.6387623
40,97,0.41728821,0.5810284
40,99,0.44852561,0.65373081
40,101,0.37940943,0.57802469
40,103,0.45607072,0.61415815
40,105,0.43428656,0.58845115
40,107,0.4236981,0.56193364
40,109,0.39040723,0.58048314
40,111,0.40083519,0.57865912
40,113,0.40893736,0.56357187
40,115,0.4104107,0.59300905
40,117,0.44137794,0.57490951
40,119,0.44410369,0.60840744
40,121,0.41143885,0.58158022
40,123,0.41975871,0.61273926
40,125,0.39618239,0.58369285
40,127,0.42017487,0.63041604
40,129,0.53446668,0.73536885
40,131,0.43768945,0.58824062
40,133,0.39502406,0.59642661
40,135,0.39765969,0.57604885
40,137,0.44099784,0.61298686
40,139,0.45647657,0.62303877
40,141,0.42468703,0.62208551
40,143,0.39612219,0.57991916
40,145,0.42081404,0.57488155
40,147,0.41702858,0.60085291
40,149,0.48955998,0.6371364
40,151,0.49329129,0.66244143
40,153,0.46807864,0.63798207
41,0,0.426512264444444,0.5793963675
41,1,0.43905511,0.58568126
41,3,0.44519559,0.57247776
41,5,0.43468857,0.57442534
41,7,0.42897701,0.56091172
41,9,0.41779009,0.56980497
41,11,0.40548992,0.55314767
41,13,0.41163138,0.55952787
41,15,0.41694099,0.55121702
41,17,0.43062332,0.55779892
41,19,0.4076106,0.55445212
41,21,0.42011762,0.66757375
41,23,0.4696677,0.61777967
41,25,0.41838452,0.6116426
41,27,0.44208935,0.57541031
41,29,0.40990344,0.55650145
41,31,0.39144856,0.54841554
41,33,0.41580522,0.55391657
41,35,0.41477308,0.58380884
41,37,0.46085563,0.62823707
41,39,0.40850973,0.55676842
41,41,0.40164706,0.54643428
41,43,0.40478057,0.55758184
41,45,0.42200261,0.57020897
41,47,0.39765701,0.56573308
41,49,0.45956939,0.60034478
41,51,0.40287063,0.54869711
41,53,0.4172501,0.56536192
41,55,0.42530939,0.61891615
41,57,0.42598352,0.56523538
41,59,0.41691139,0.57379687
41,61,0.44449237,0.57796973
41,63,0.47885618,0.59247857
41,65,0.42248067,0.57568228
41,67,0.4319689,0.57334465
41,69,0.49662483,0.72792155
41,71,0.41647947,0.5590632
42,0,0.446078264029851,0.617045292835821
42,1,0.45563412,0.61562252
42,3,0.42562932,0.61435783
42,5,0.46521413,0.64708275
42,7,0.43636879,0.62000048
42,9,0.44124061,0.63303
42,11,0.42438889,0.61500078
42,13,0.42264315,0.60938698
42,15,0.45534164,0.62099725
42,17,0.46760008,0.61879516
42,19,0.46316692,0.62451041
42,21,0.45576891,0.64831549
42,23,0.41122991,0.59476238
42,25,0.45852551,0.61808956
42,27,0.45282644,0.60984403
42,29,0.44793132,0.61499023
42,31,0.48216233,0.63916117
42,33,0.4492628,0.62026644
42,35,0.43444613,0.62098366
42,37,0.44238836,0.61966437
42,39,0.43910643,0.60736734
42,41,0.45088053,0.61400425
42,43,0.38839087,0.59101933
42,45,0.43458602,0.61114228
42,47,0.45062852,0.63175684
42,49,0.40761742,0.59813792
42,51,0.43283102,0.63379747
42,53,0.43540964,0.64728951
42,55,0.43874699,0.60015434
42,57,0.44503301,0.61231911
42,59,0.47509074,0.62595803
42,61,0.44995984,0.6059615
42,63,0.48686141,0.63967508
42,65,0.46141005,0.62642908
42,67,0.46377292,0.62716132
42,69,0.44802672,0.62015849
42,71,0.44070688,0.61070293
42,73,0.43707779,0.62394702
42,75,0.44392481,0.61688304
42,77,0.43312383,0.6160515
42,79,0.44204918,0.62037855
42,81,0.43198708,0.61079389
42,83,0.43958393,0.62065119
42,85,0.42376709,0.6246168
42,87,0.42336681,0.61287129
42,89,0.4337526,0.56296623
42,91,0.46882311,0.62546694
42,93,0.4370366,0.61418372
42,95,0.43258461,0.61407655
42,97,0.45474944,0.62270027
42,99,0.42804828,0.6080901
42,101,0.36610064,0.56903023
42,103,0.46349388,0.57831156
42,105,0.46325719,0.63454437
42,107,0.44971392,0.63638961
42,109,0.44214579,0.62602997
42,111,0.45376033,0.64025033
42,113,0.53044689,0.6529358
42,115,0.45959121,0.59722763
42,117,0.47293359,0.61067462
42,119,0.47548053,0.61524105
42,121,0.41739526,0.59531683
42,123,0.42634737,0.58916974
42,125,0.46436018,0.63214195
42,127,0.47583526,0.6053198
42,129,0.46299458,0.63449895
42,131,0.47153375,0.61700404
42,133,0.42114979,0.60637474
44,0,0.43792681,0.599453892
44,1,0.46408543,0.60778528
44,3,0.43465173,0.60285968
44,5,0.42680976,0.58983368
44,7,0.42099854,0.60133195
44,9,0.44308859,0.59545887
45,0,0.351323171521739,0.543497501304348
45,1,0.36302206,0.56161982
45,3,0.36505768,0.54637748
45,5,0.3140409,0.47079739
45,7,0.35749573,0.55010688
45,9,0.32871559,0.54753977
45,11,0.33685982,0.54810411
45,13,0.37319136,0.55233049
45,15,0.37994879,0.5352937
45,17,0.3568759,0.55483568
45,19,0.36443993,0.54240328
45,21,0.33409831,0.53176045
45,23,0.33758575,0.5219599
45,25,0.34973195,0.55217004
45,27,0.35901266,0.55771178
45,29,0.3594847,0.53751785
45,31,0.3379581,0.54191214
45,33,0.3288188,0.53746063
45,35,0.38715836,0.56554013
45,37,0.34676284,0.52419984
45,39,0.32955003,0.5189808
45,41,0.35022402,0.54834324
45,43,0.3506048,0.54872429
45,45,0.36447281,0.55445671
45,47,0.34375152,0.53210282
45,49,0.34773338,0.55056697
45,51,0.36631173,0.54168659
45,53,0.33272314,0.50417888
45,55,0.36409491,0.5525617
45,57,0.342426,0.54219347
45,59,0.34825429,0.53767812
45,61,0.33804891,0.53584057
45,63,0.38097638,0.57232249
45,65,0.34233049,0.51916528
45,67,0.33668154,0.52801663
45,69,0.32818368,0.51726067
45,71,0.36509457,0.58184677
45,73,0.37738848,0.56425172
45,75,0.34816667,0.53065109
45,77,0.36054209,0.55470961
45,79,0.33710688,0.53611892
45,81,0.3638905,0.58734441
45,83,0.35413489,0.55929601
45,85,0.35542685,0.56530726
45,87,0.34257308,0.52084273
45,89,0.3518706,3.335979
45,91,0.35804442,0.5590049
46,0,0.517386368333333,0.651227263030303
46,3,0.56149024,0.70888352
46,5,0.48727971,0.64730388
46,7,0.42284983,0.72999054
46,9,0.56463987,0.66300613
46,11,0.53063548,0.64458281
46,13,0.50886953,0.64219612
46,15,0.54367548,0.65749961
46,17,0.35297927,0.56746578
46,19,0.4887557,0.63408631
46,21,0.64075756,0.7563237
46,23,0.49512973,0.67087311
46,25,0.58590591,0.70085776
46,27,0.49118146,0.61164534
46,29,0.49549243,0.64619863
46,31,0.4951005,0.72458702
46,33,0.5225113,0.60579801
46,35,0.49640808,0.65970916
46,37,0.52431262,0.68155038
46,39,0.55837452,0.61519593
46,41,0.32285646,0.5176301
46,43,0.62231493,0.68627989
46,45,0.63141114,0.65832424
46,47,0.48048779,0.6237601
46,49,0.57583451,0.70209491
46,51,0.52377838,0.6847418
46,53,0.57165724,0.68665802
46,55,0.58954352,0.69967806
46,57,0.55332106,0.67707723
46,59,0.58249176,0.76088315
46,61,0.57912052,0.69286168
46,63,0.68827528,0.63864166
46,65,0.45549461,0.65979469
46,67,0.60897982,0.65303576
46,69,0.56090772,0.68588352
46,71,0.48445693,0.68423516
46,73,0.58494878,0.69438368
46,75,0.44659027,0.71989805
46,77,0.58351773,0.67371142
46,79,0.54938751,0.66224253
46,81,0.5049876,0.62495816
46,83,0.51451063,0.639745
46,85,0.39020699,0.59143156
46,87,0.5833137,0.69831854
46,89,0.57158643,0.69313031
46,91,0.51115954,0.65601689
46,93,0.47256964,0.60163426
46,95,0.48796114,0.65178782
46,97,0.56584352,0.73069566
46,99,0.45521829,0.62714899
46,101,0.50789303,0.63202703
46,102,0.24840364,0.31241944
46,103,0.42782056,0.60377824
46,105,0.55530196,0.67224973
46,107,0.55808425,0.62066573
46,109,0.45691672,0.66310835
46,111,0.55815685,0.69867617
46,115,0.57105494,0.64685518
46,117,0.52386951,0.60470772
46,119,0.62413061,0.66749865
46,121,0.30178499,0.46414623
46,123,0.52794182,0.67516971
46,125,0.57038289,0.66141945
46,127,0.52143943,0.63836807
46,129,0.49720278,0.68834472
46,135,0.49434793,0.64574021
46,137,0.38368574,0.54138815
47,0,0.379311639473684,0.558493979894737
47,1,0.38087597,0.55836517
47,3,0.38758874,0.5456847
47,5,0.37248281,0.56101036
47,7,0.41126662,0.59386665
47,9,0.37461588,0.55735403
47,11,0.37486762,0.54706895
47,13,0.35711318,0.5309934
47,15,0.41260573,0.56442314
47,17,0.39007095,0.58958364
47,19,0.36028162,0.54841971
47,21,0.39842758,0.54290575
47,23,0.39474192,0.5786823
47,25,0.38336492,0.54665154
47,27,0.41744497,0.60196018
47,29,0.35064262,0.527228
47,31,0.39557439,0.58340353
47,33,0.37640527,0.56793982
47,35,0.39205098,0.54984766
47,37,0.35509214,0.54133159
47,39,0.41179168,0.62771624
47,41,0.38730413,0.5434351
47,43,0.40143868,0.56219631
47,45,0.36140946,0.56933337
47,47,0.33418763,0.52949113
47,49,0.36449346,0.54814947
47,51,0.3945379,0.5898273
47,53,0.35932791,0.56752449
47,55,0.38008285,0.55833763
47,57,0.38071308,0.54592395
47,59,0.36166871,0.54612869
47,61,0.3889381,0.53469205
47,63,0.35783371,0.54300302
47,65,0.35301656,0.55046088
47,67,0.38425693,0.52969748
47,69,0.34753621,0.52728897
47,71,0.38925275,0.56286192
47,73,0.36921012,0.54245138
47,75,0.31953949,0.52946782
47,77,0.3846578,0.56273615
47,79,0.37534887,0.55176264
47,81,0.38483703,0.54148859
47,83,0.41098171,0.59101176
47,85,0.38878846,0.58682603
47,87,0.37578982,0.56444007
47,89,0.37141019,0.55604005
47,91,0.35657963,0.51818585
47,93,0.3602325,0.55459243
47,95,0.33154741,0.53164321
47,97,0.35393196,0.57232779
47,99,0.38200092,0.57404977
47,101,0.38793707,0.54116559
47,103,0.41405612,0.57544905
47,105,0.37602723,0.53566033
47,107,0.37986007,0.54869843
47,109,0.38462278,0.55652809
47,111,0.41042402,0.56726027
47,113,0.34448504,0.56462348
47,115,0.38235199,0.55565047
47,117,0.38198176,0.54937416
47,119,0.3699193,0.54330593
47,121,0.37347463,0.56211442
47,123,0.37495977,0.5646807
47,125,0.37216002,0.54631203
47,127,0.44952258,0.61028147
47,129,0.38531432,0.5824278
47,131,0.37508652,0.5490492
47,133,0.39765087,0.57552141
47,135,0.37251553,0.58163732
47,137,0.42832074,0.59890389
47,139,0.37386617,0.57169539
47,141,0.39504185,0.56246728
47,143,0.37086412,0.54934275
47,145,0.35640827,0.54006112
47,147,0.39402518,0.56333494
47,149,0.38541704,0.54815722
47,151,0.37750253,0.54281616
47,153,0.3554472,0.56221521
47,155,0.36616534,0.54104465
47,157,0.31822866,0.53105611
47,159,0.41190237,0.60587835
47,161,0.40899262,0.53995258
47,163,0.35718608,0.56156725
47,165,0.40631235,0.56860518
47,167,0.35908478,0.54961848
47,169,0.38320497,0.57702756
47,171,0.36653757,0.56882054
47,173,0.36554793,0.54131275
47,175,0.38386759,0.54139745
47,177,0.37481052,0.55047113
47,179,0.35660639,0.54373807
47,181,0.41273278,0.53875661
47,183,0.38108546,0.57583594
47,185,0.36978859,0.56687593
47,187,0.43447807,0.58626556
47,189,0.40067139,0.57015818
48,0,0.442737695674603,0.621125625555556
48,1,0.39933142,0.58860624
48,3,0.54313022,0.66474921
48,5,0.40251619,0.5972876
48,7,0.44396698,0.58504629
48,9,0.47960144,0.65142274
48,11,0.48240829,0.61883426
48,13,0.43785176,0.61895937
48,15,0.44262847,0.63744193
48,17,0.45072377,0.6453495
48,19,0.41130218,0.56745261
48,21,0.39969209,0.55013686
48,23,0.48146331,0.67814034
48,25,0.42976871,0.61685276
48,27,0.38150492,0.57172757
48,29,0.39763954,0.56855828
48,31,0.41617861,0.59728825
48,33,0.51119179,0.74508303
48,35,0.4154121,0.62411207
48,37,0.37213114,0.57583278
48,39,0.45193887,0.60462171
48,41,0.40521902,0.59888941
48,43,0.48156571,0.59372163
48,45,0.53149396,0.64602059
48,47,0.46043929,0.63806474
48,49,0.41986787,0.60175318
48,51,0.44433939,0.65195692
48,53,0.40914196,0.58891082
48,55,0.40088642,0.56842303
48,57,0.44452664,0.62185967
48,59,0.46301886,0.61667418
48,61,0.42624635,0.56128079
48,63,0.3853991,0.61049008
48,65,0.51317883,0.63176709
48,67,0.40611151,0.60421753
48,69,0.43991107,0.61777759
48,71,0.44866237,0.63052773
